,Paper ID,Instance ID,Species,GBIF,Time,Place,Habitats,div_enum
5435,hms_fx492gj8509.tei.xml,urn:lsid:marinespecies.org:taxname:215942,Ascidia nigra,https://www.gbif.org/species/search?q=Ascidia nigra&qField=SCIENTIFIC,,"[[236163, 'The cross'], [1517396, 'Carlisle'], [236163, 'the cross'], [1659061, 'marina']]",[],2
5436,hms_gc726hj1068.tei.xml,urn:lsid:marinespecies.org:taxname:1055725,Platt,https://www.gbif.org/species/search?q=Platt&qField=SCIENTIFIC,1990-06-08,"[[1521157, 'index'], [1514883, 'delta'], [1514883, 'Delta'], [234322, 'Monterey Bay'], [1652732, 'Julian'], [249767, 'Southern'], [1510804, 'Balch']]","['primary', 'coast', 'river', 'oceanic']",2
5437,hms_fx682xq3476.tei.xml,urn:lsid:marinespecies.org:taxname:343916,Larus occidentalis,https://www.gbif.org/species/search?q=Larus occidentalis&qField=SCIENTIFIC,,"[[1119580, 'Crow'], [1652821, 'Pacific Grove'], [1509435, 'Western'], [234322, 'Monterey Bay']]","['rocks', 'coastal', 'coast', 'marsh']",1
5438,hms_fx682xq3476.tei.xml,urn:lsid:marinespecies.org:taxname:159387,Corvus,https://www.gbif.org/species/search?q=Corvus&qField=SCIENTIFIC,,"[[1119580, 'Crow'], [1652821, 'Pacific Grove'], [1509435, 'Western'], [234322, 'Monterey Bay']]","['rocks', 'coastal', 'coast', 'marsh']",1
5439,hms_fx682xq3476.tei.xml,urn:lsid:marinespecies.org:taxname:160336,Lottia,https://www.gbif.org/species/search?q=Lottia&qField=SCIENTIFIC,,"[[1652821, 'Pacific Grove'], [277291, 'Monterey County'], [1509435, 'Western'], [1119580, 'Crow'], [1652696, 'cypress'], [1652765, 'orange']]","['coastal', 'shore', 'trees']",3
5440,hms_fw581kg7604.tei.xml,urn:lsid:marinespecies.org:taxname:153563,Collisella,https://www.gbif.org/species/search?q=Collisella&qField=SCIENTIFIC,,[],[],1
5441,hms_fw581kg7604.tei.xml,urn:lsid:marinespecies.org:taxname:153563,Collisella,https://www.gbif.org/species/search?q=Collisella&qField=SCIENTIFIC,,"[[1512307, 'home']]",[],2
5442,hms_fw763xr5150.tei.xml,urn:lsid:marinespecies.org:taxname:8012,Euglena,https://www.gbif.org/species/search?q=Euglena&qField=SCIENTIFIC,1992-06-10,"[[247722, 'post']]",['sea'],1
5443,hms_fw763xr5150.tei.xml,urn:lsid:marinespecies.org:taxname:464034,here,https://www.gbif.org/species/search?q=here&qField=SCIENTIFIC,1992-06-10,"[[241515, 'division'], [1151006, 'the cutoff']]","['sea', 'peaks']",13
5444,hms_fv455jy7257.tei.xml,urn:lsid:marinespecies.org:taxname:203846,livoneca,https://www.gbif.org/species/search?q=livoneca&qField=SCIENTIFIC,,"[[1166660, 'green'], [1656167, 'Miller'], [234322, 'Monterey Bay'], [249767, 'southern'], [1512545, 'Pacific'], [1512800, 'white']]",['coast'],1
5445,hms_fv455jy7257.tei.xml,urn:lsid:marinespecies.org:taxname:203846,Livoneca,https://www.gbif.org/species/search?q=Livoneca&qField=SCIENTIFIC,,"[[1166660, 'green'], [1656167, 'Miller'], [234322, 'Monterey Bay'], [249767, 'southern'], [1512545, 'Pacific'], [1512800, 'white']]",['coast'],1
5446,hms_fv455jy7257.tei.xml,urn:lsid:marinespecies.org:taxname:348095,telson,https://www.gbif.org/species/search?q=telson&qField=SCIENTIFIC,,"[[1166660, 'green'], [1656167, 'Miller'], [234322, 'Monterey Bay'], [249767, 'southern'], [1512545, 'Pacific'], [1512800, 'white']]",['coast'],1
5447,hms_fv455jy7257.tei.xml,urn:lsid:marinespecies.org:taxname:154781,Platichthys stellatus,https://www.gbif.org/species/search?q=Platichthys stellatus&qField=SCIENTIFIC,,"[[1166660, 'green'], [1656167, 'Miller'], [234322, 'Monterey Bay'], [249767, 'southern'], [1512545, 'Pacific'], [1512800, 'white']]",['coast'],1
5448,hms_fv455jy7257.tei.xml,urn:lsid:marinespecies.org:taxname:275694,Citharichthys sordidus,https://www.gbif.org/species/search?q=Citharichthys sordidus&qField=SCIENTIFIC,,"[[1166660, 'green'], [1656167, 'Miller'], [234322, 'Monterey Bay'], [249767, 'southern'], [1512545, 'Pacific'], [1512800, 'white']]",['coast'],1
5449,hms_dx537hg2250.tei.xml,urn:lsid:marinespecies.org:taxname:205884,dies,https://www.gbif.org/species/search?q=dies&qField=SCIENTIFIC,,"[[2413619, 'cascade']]",[],1
5450,hms_dx537hg2250.tei.xml,urn:lsid:marinespecies.org:taxname:347367,lamellipodia,https://www.gbif.org/species/search?q=lamellipodia&qField=SCIENTIFIC,,"[[1130617, 'unity'], [1530102, 'case']]",[],8
5451,hms_dx537hg2250.tei.xml,urn:lsid:marinespecies.org:taxname:464034,here,https://www.gbif.org/species/search?q=here&qField=SCIENTIFIC,,[],[],10
5452,hms_dx537hg2250.tei.xml,urn:lsid:marinespecies.org:taxname:126224,hippocampus,https://www.gbif.org/species/search?q=hippocampus&qField=SCIENTIFIC,,[],[],10
5453,hms_fz095rr8078.tei.xml,urn:lsid:marinespecies.org:taxname:144295,Percursaria,https://www.gbif.org/species/search?q=Percursaria&qField=SCIENTIFIC,,"[[1166660, 'green'], [1658225, 'Carpenter']]",[],1
5454,hms_fz095rr8078.tei.xml,urn:lsid:marinespecies.org:taxname:575262,Tricolia pulloides,https://www.gbif.org/species/search?q=Tricolia pulloides&qField=SCIENTIFIC,,"[[1166660, 'green'], [1658225, 'Carpenter']]",[],1
5455,hms_fz095rr8078.tei.xml,urn:lsid:marinespecies.org:taxname:144294,Enteromorpha,https://www.gbif.org/species/search?q=Enteromorpha&qField=SCIENTIFIC,,"[[1151210, 'tide'], [1530567, 'boundary'], [1166660, 'green']]","['sea', 'sand']",2
5456,hms_dv849vy6751.tei.xml,urn:lsid:marinespecies.org:taxname:6,Bacteria,https://www.gbif.org/species/search?q=Bacteria&qField=SCIENTIFIC,,"[[1512751, 'University'], [1867061, 'Stanford'], [1510907, 'Davis']]","['coast', 'trees']",1
5457,hms_dv849vy6751.tei.xml,urn:lsid:marinespecies.org:taxname:571092,Carnobacterium,https://www.gbif.org/species/search?q=Carnobacterium&qField=SCIENTIFIC,,"[[1512751, 'University'], [1867061, 'Stanford'], [1510907, 'Davis']]","['coast', 'trees']",1
5458,hms_dv849vy6751.tei.xml,urn:lsid:marinespecies.org:taxname:6,bacteria,https://www.gbif.org/species/search?q=bacteria&qField=SCIENTIFIC,,"[[1512751, 'University'], [1867061, 'Stanford'], [1510907, 'Davis']]","['coast', 'trees']",1
5459,hms_dv849vy6751.tei.xml,urn:lsid:marinespecies.org:taxname:571092,Carnobacterium,https://www.gbif.org/species/search?q=Carnobacterium&qField=SCIENTIFIC,,[],[],3
5460,hms_dv849vy6751.tei.xml,urn:lsid:marinespecies.org:taxname:6,bacteria,https://www.gbif.org/species/search?q=bacteria&qField=SCIENTIFIC,,[],[],3
5461,hms_dv849vy6751.tei.xml,urn:lsid:marinespecies.org:taxname:6,bacteria,https://www.gbif.org/species/search?q=bacteria&qField=SCIENTIFIC,,"[[1658093, 'Bodega Bay'], [1657246, 'Sonoma County'], [1514870, 'beach'], [1143296, 'harbor'], [1526771, 'Sunset Beach'], [277294, 'Orange County'], [1512545, 'Pacific']]","['coastal', 'shore', 'pelagic', 'areas']",4
5462,hms_dv849vy6751.tei.xml,urn:lsid:marinespecies.org:taxname:571092,Carnobacterium,https://www.gbif.org/species/search?q=Carnobacterium&qField=SCIENTIFIC,,"[[1134633, 'cluster']]",['tree'],5
5463,hms_dv849vy6751.tei.xml,urn:lsid:marinespecies.org:taxname:6,bacteria,https://www.gbif.org/species/search?q=bacteria&qField=SCIENTIFIC,,"[[1134633, 'cluster']]",['tree'],5
5464,hms_fz651gc1534.tei.xml,urn:lsid:marinespecies.org:taxname:347622,Oniscus,https://www.gbif.org/species/search?q=Oniscus&qField=SCIENTIFIC,,"[[1508104, 'sandy beach'], [232490, 'sand beach'], [1514870, 'beach'], [1656167, 'Miller'], [1120509, 'Enright'], [1151210, 'tide'], [1510851, 'burrows'], [1656363, 'Thompson']]","['seawater', 'sea', 'sand', 'moist', 'leaves']",1
5465,hms_fz651gc1534.tei.xml,urn:lsid:marinespecies.org:taxname:296060,asellus,https://www.gbif.org/species/search?q=asellus&qField=SCIENTIFIC,,"[[1508104, 'sandy beach'], [232490, 'sand beach'], [1514870, 'beach'], [1656167, 'Miller'], [1120509, 'Enright'], [1151210, 'tide'], [1510851, 'burrows'], [1656363, 'Thompson']]","['seawater', 'sea', 'sand', 'moist', 'leaves']",1
5466,hms_fz651gc1534.tei.xml,urn:lsid:marinespecies.org:taxname:155736,Oniscoidea,https://www.gbif.org/species/search?q=Oniscoidea&qField=SCIENTIFIC,,"[[1508104, 'sandy beach'], [232490, 'sand beach'], [1514870, 'beach'], [1656167, 'Miller'], [1120509, 'Enright'], [1151210, 'tide'], [1510851, 'burrows'], [1656363, 'Thompson']]","['seawater', 'sea', 'sand', 'moist', 'leaves']",1
5467,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:275694,Citharichthys sordidus,https://www.gbif.org/species/search?q=Citharichthys sordidus&qField=SCIENTIFIC,,"[[1512545, 'Pacific']]",['coast'],1
5468,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:105057,scolex,https://www.gbif.org/species/search?q=scolex&qField=SCIENTIFIC,,"[[1511897, 'hidden'], [234322, 'Monterey Bay'], [227739, 'Lovers Point']]",[],2
5469,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:19961,Anisakidae,https://www.gbif.org/species/search?q=Anisakidae&qField=SCIENTIFIC,,"[[1528105, 'Whitney'], [2363551, 'Mann']]",[],3
5470,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:120262,Ceratomyxa,https://www.gbif.org/species/search?q=Ceratomyxa&qField=SCIENTIFIC,,"[[1528105, 'Whitney'], [2363551, 'Mann']]",[],3
5471,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:120248,Ceratomyxidae,https://www.gbif.org/species/search?q=Ceratomyxidae&qField=SCIENTIFIC,,"[[1528105, 'Whitney'], [2363551, 'Mann']]",[],3
5472,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:105057,scolex,https://www.gbif.org/species/search?q=scolex&qField=SCIENTIFIC,,"[[1528105, 'Whitney'], [2363551, 'Mann']]",[],3
5473,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:108433,Acanthocolpidae,https://www.gbif.org/species/search?q=Acanthocolpidae&qField=SCIENTIFIC,,"[[1528105, 'Whitney'], [2363551, 'Mann']]",[],3
5474,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:108553,Stephanostomum,https://www.gbif.org/species/search?q=Stephanostomum&qField=SCIENTIFIC,,"[[1528105, 'Whitney'], [2363551, 'Mann']]",[],3
5475,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:108471,Hemiuridae,https://www.gbif.org/species/search?q=Hemiuridae&qField=SCIENTIFIC,,"[[1528105, 'Whitney'], [2363551, 'Mann']]",[],3
5476,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:120333,Ceratomyxa hopkinsi,https://www.gbif.org/species/search?q=Ceratomyxa hopkinsi&qField=SCIENTIFIC,,"[[1528105, 'Whitney'], [2363551, 'Mann']]",[],3
5477,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:137718,caecum,https://www.gbif.org/species/search?q=caecum&qField=SCIENTIFIC,,"[[1528105, 'Whitney'], [2363551, 'Mann']]",[],3
5478,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:104922,Trypanorhyncha,https://www.gbif.org/species/search?q=Trypanorhyncha&qField=SCIENTIFIC,,"[[1528105, 'Whitney'], [2363551, 'Mann']]",[],3
5479,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:19961,Anisakidae,https://www.gbif.org/species/search?q=Anisakidae&qField=SCIENTIFIC,,"[[1655024, 'Three points']]","['marine', 'areas']",4
5480,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:22849,Contracaecum,https://www.gbif.org/species/search?q=Contracaecum&qField=SCIENTIFIC,,"[[1655024, 'Three points']]","['marine', 'areas']",4
5481,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:158167,lar,https://www.gbif.org/species/search?q=lar&qField=SCIENTIFIC,,"[[1655024, 'Three points']]","['marine', 'areas']",4
5482,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:120333,Ceratomyxa hopkinsi,https://www.gbif.org/species/search?q=Ceratomyxa hopkinsi&qField=SCIENTIFIC,,"[[1655024, 'Three points']]","['marine', 'areas']",4
5483,hms_dy063pf0945.tei.xml,urn:lsid:marinespecies.org:taxname:275694,Citharichthys sordidus,https://www.gbif.org/species/search?q=Citharichthys sordidus&qField=SCIENTIFIC,,"[[1655024, 'Three points']]","['marine', 'areas']",4
5484,hms_ds477mv6523.tei.xml,urn:lsid:marinespecies.org:taxname:456588,Lottia digitalis,https://www.gbif.org/species/search?q=Lottia digitalis&qField=SCIENTIFIC,2004-06-04,"[[1151210, 'tide'], [234322, 'Monterey Bay']]",['rocks'],1
5485,hms_ds477mv6523.tei.xml,urn:lsid:marinespecies.org:taxname:413467,Tegula,https://www.gbif.org/species/search?q=Tegula&qField=SCIENTIFIC,2004-06-04,"[[274101, 'the rocks'], [231505, 'retreat']]","['crevices', 'seawater', 'marine', 'shore']",2
5486,hms_ds477mv6523.tei.xml,urn:lsid:marinespecies.org:taxname:206848,Petrolisthes,https://www.gbif.org/species/search?q=Petrolisthes&qField=SCIENTIFIC,2004-06-04,"[[274101, 'the rocks'], [231505, 'retreat']]","['crevices', 'seawater', 'marine', 'shore']",2
5487,hms_ds477mv6523.tei.xml,urn:lsid:marinespecies.org:taxname:464034,here,https://www.gbif.org/species/search?q=here&qField=SCIENTIFIC,2004-06-04,"[[277483, 'Campbell'], [1652821, 'Pacific Grove'], [242644, 'Gates'], [1660322, 'Bell'], [274101, 'the rocks'], [251267, 'wave'], [250697, 'tunnel'], [1511188, 'Norman']]","['sea', 'seawater', 'marine']",3
5488,hms_ds477mv6523.tei.xml,urn:lsid:marinespecies.org:taxname:456588,Lottia digitalis,https://www.gbif.org/species/search?q=Lottia digitalis&qField=SCIENTIFIC,2004-06-04,"[[277483, 'Campbell'], [1652821, 'Pacific Grove'], [242644, 'Gates'], [1660322, 'Bell'], [274101, 'the rocks'], [251267, 'wave'], [250697, 'tunnel'], [1511188, 'Norman']]","['sea', 'seawater', 'marine']",3
5489,hms_ds477mv6523.tei.xml,urn:lsid:marinespecies.org:taxname:1311297,Nu,https://www.gbif.org/species/search?q=Nu&qField=SCIENTIFIC,2004-06-04,[],['slopes'],4
5490,hms_ds477mv6523.tei.xml,urn:lsid:marinespecies.org:taxname:456588,Lottia digitalis,https://www.gbif.org/species/search?q=Lottia digitalis&qField=SCIENTIFIC,2004-06-04,[],['slopes'],4
5491,hms_ds477mv6523.tei.xml,urn:lsid:marinespecies.org:taxname:206848,Petrolisthes,https://www.gbif.org/species/search?q=Petrolisthes&qField=SCIENTIFIC,2004-06-04,"[[1151210, 'tide'], [251267, 'wave']]",[],5
5492,hms_ds477mv6523.tei.xml,urn:lsid:marinespecies.org:taxname:413467,Tegula,https://www.gbif.org/species/search?q=Tegula&qField=SCIENTIFIC,2004-06-04,"[[1151210, 'tide'], [251267, 'wave']]",[],5
5493,hms_ds477mv6523.tei.xml,urn:lsid:marinespecies.org:taxname:456588,Lottia digitalis,https://www.gbif.org/species/search?q=Lottia digitalis&qField=SCIENTIFIC,2004-06-04,"[[1151210, 'tide'], [251267, 'wave']]",[],5
5494,hms_dq491jx7167.tei.xml,urn:lsid:marinespecies.org:taxname:741742,Aphrodite,https://www.gbif.org/species/search?q=Aphrodite&qField=SCIENTIFIC,,"[[1659875, 'stone']]",[],1
5495,hms_dq491jx7167.tei.xml,urn:lsid:marinespecies.org:taxname:129370,Nephtys,https://www.gbif.org/species/search?q=Nephtys&qField=SCIENTIFIC,,"[[1659875, 'stone']]",[],1
5496,hms_dq491jx7167.tei.xml,urn:lsid:marinespecies.org:taxname:129253,Ctenodrilus,https://www.gbif.org/species/search?q=Ctenodrilus&qField=SCIENTIFIC,,"[[1659875, 'stone']]",[],1
5497,hms_dq491jx7167.tei.xml,urn:lsid:marinespecies.org:taxname:129246,Dodecaceria,https://www.gbif.org/species/search?q=Dodecaceria&qField=SCIENTIFIC,,"[[1659875, 'stone']]",[],1
5498,hms_dq491jx7167.tei.xml,urn:lsid:marinespecies.org:taxname:325163,Cirrineris,https://www.gbif.org/species/search?q=Cirrineris&qField=SCIENTIFIC,,"[[1659875, 'stone']]",[],1
5499,hms_dq491jx7167.tei.xml,urn:lsid:marinespecies.org:taxname:339374,Nereis diversicolor,https://www.gbif.org/species/search?q=Nereis diversicolor&qField=SCIENTIFIC,,"[[1659875, 'stone']]",[],1
5500,hms_dq491jx7167.tei.xml,urn:lsid:marinespecies.org:taxname:332700,Cirriformia spirabrancha,https://www.gbif.org/species/search?q=Cirriformia spirabrancha&qField=SCIENTIFIC,,"[[1659875, 'stone']]",[],1
5501,hms_dq491jx7167.tei.xml,urn:lsid:marinespecies.org:taxname:535826,aquaria,https://www.gbif.org/species/search?q=aquaria&qField=SCIENTIFIC,,"[[251837, 'yacht harbor'], [1151035, 'the point'], [1659762, 'Monterey']]",['sea'],2
5502,hms_dq491jx7167.tei.xml,urn:lsid:marinespecies.org:taxname:325163,Cirrineris,https://www.gbif.org/species/search?q=Cirrineris&qField=SCIENTIFIC,,"[[1530102, 'case']]","['sea', 'areas']",5
5503,hms_dq491jx7167.tei.xml,urn:lsid:marinespecies.org:taxname:129245,Cirriformia,https://www.gbif.org/species/search?q=Cirriformia&qField=SCIENTIFIC,,[],[],6
5504,hms_dq639vg4816.tei.xml,urn:lsid:marinespecies.org:taxname:602655,Sigma,https://www.gbif.org/species/search?q=Sigma&qField=SCIENTIFIC,,"[[247722, 'Post'], [247722, 'post'], [1512641, 'Sara']]",[],2
5505,hms_dq639vg4816.tei.xml,urn:lsid:marinespecies.org:taxname:535826,aquaria,https://www.gbif.org/species/search?q=aquaria&qField=SCIENTIFIC,,"[[1509862, 'aquarium']]",[],4
5506,hms_dq639vg4816.tei.xml,urn:lsid:marinespecies.org:taxname:464034,here,https://www.gbif.org/species/search?q=here&qField=SCIENTIFIC,,"[[247722, 'Post']]",[],10
5507,hms_ds450bw7696.tei.xml,urn:lsid:marinespecies.org:taxname:556796,Orchestoidea corniculata,https://www.gbif.org/species/search?q=Orchestoidea corniculata&qField=SCIENTIFIC,,"[[1120509, 'Enright'], [1514870, 'beach'], [250152, 'surf'], [246400, 'Mussel Point'], [1151210, 'tide'], [1510851, 'burrows'], [1512545, 'Pacific']]","['sand', 'beaches', 'sandy', 'peaks']",1
5508,hms_ds450bw7696.tei.xml,urn:lsid:marinespecies.org:taxname:101784,Orchestoidea,https://www.gbif.org/species/search?q=Orchestoidea&qField=SCIENTIFIC,,"[[1120509, 'Enright'], [1514870, 'beach'], [250152, 'surf'], [246400, 'Mussel Point'], [1151210, 'tide'], [1510851, 'burrows'], [1512545, 'Pacific']]","['sand', 'beaches', 'sandy', 'peaks']",1
5509,hms_dv385wb4436.tei.xml,urn:lsid:marinespecies.org:taxname:6,bacteria,https://www.gbif.org/species/search?q=bacteria&qField=SCIENTIFIC,,"[[240556, 'China Point'], [1652821, 'Pacific Grove'], [1509435, 'western'], [2363536, 'Adams']]",['coast'],1
5510,hms_dv385wb4436.tei.xml,urn:lsid:marinespecies.org:taxname:534190,Tegula funebralis,https://www.gbif.org/species/search?q=Tegula funebralis&qField=SCIENTIFIC,,"[[240556, 'China Point'], [1652821, 'Pacific Grove'], [1509435, 'western'], [2363536, 'Adams']]",['coast'],1
5511,hms_dv385wb4436.tei.xml,urn:lsid:marinespecies.org:taxname:137718,caecum,https://www.gbif.org/species/search?q=caecum&qField=SCIENTIFIC,,"[[240556, 'China Point'], [1652821, 'Pacific Grove'], [1509435, 'western'], [2363536, 'Adams']]",['coast'],1
5512,hms_dv385wb4436.tei.xml,urn:lsid:marinespecies.org:taxname:205873,phos,https://www.gbif.org/species/search?q=phos&qField=SCIENTIFIC,,[],['peaks'],2
5513,hms_dv385wb4436.tei.xml,urn:lsid:marinespecies.org:taxname:413467,Tegula,https://www.gbif.org/species/search?q=Tegula&qField=SCIENTIFIC,,"[[1530102, 'case'], [1512700, 'Sumner']]",['marine'],3
5514,hms_dv385wb4436.tei.xml,urn:lsid:marinespecies.org:taxname:204715,extra,https://www.gbif.org/species/search?q=extra&qField=SCIENTIFIC,,"[[1530102, 'case'], [1512700, 'Sumner']]",['marine'],3
5515,hms_dv385wb4436.tei.xml,urn:lsid:marinespecies.org:taxname:117089,tima,https://www.gbif.org/species/search?q=tima&qField=SCIENTIFIC,,"[[1530102, 'case'], [1512700, 'Sumner']]",['marine'],3
5516,hms_dv385wb4436.tei.xml,urn:lsid:marinespecies.org:taxname:534190,Tegula funebralis,https://www.gbif.org/species/search?q=Tegula funebralis&qField=SCIENTIFIC,,"[[1530102, 'case'], [1512700, 'Sumner']]",['marine'],3
5517,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:854086,anemone,https://www.gbif.org/species/search?q=anemone&qField=SCIENTIFIC,,"[[1867062, 'Strawberry'], [274101, 'the rocks'], [1517973, 'Columbia']]","['rocks', 'corals', 'areas']",2
5518,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:854086,Anemone,https://www.gbif.org/species/search?q=Anemone&qField=SCIENTIFIC,,"[[1867062, 'Strawberry'], [274101, 'the rocks'], [1517973, 'Columbia']]","['rocks', 'corals', 'areas']",2
5519,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:100696,Anthopleura,https://www.gbif.org/species/search?q=Anthopleura&qField=SCIENTIFIC,,"[[1867062, 'Strawberry'], [274101, 'the rocks'], [1517973, 'Columbia']]","['rocks', 'corals', 'areas']",2
5520,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:100785,Corynactis,https://www.gbif.org/species/search?q=Corynactis&qField=SCIENTIFIC,,"[[1867062, 'Strawberry'], [274101, 'the rocks'], [1517973, 'Columbia']]","['rocks', 'corals', 'areas']",2
5521,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:854086,anemone,https://www.gbif.org/species/search?q=anemone&qField=SCIENTIFIC,,"[[1661377, 'San Diego'], [1657246, 'Sonoma County'], [1530102, 'case'], [234322, 'Monterey Bay']]","['shaded areas', 'areas']",3
5522,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:100854,Stomphia coccinea,https://www.gbif.org/species/search?q=Stomphia coccinea&qField=SCIENTIFIC,,"[[1661377, 'San Diego'], [1657246, 'Sonoma County'], [1530102, 'case'], [234322, 'Monterey Bay']]","['shaded areas', 'areas']",3
5523,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:283333,Anemonia sargassensis,https://www.gbif.org/species/search?q=Anemonia sargassensis&qField=SCIENTIFIC,,"[[1661377, 'San Diego'], [1657246, 'Sonoma County'], [1530102, 'case'], [234322, 'Monterey Bay']]","['shaded areas', 'areas']",3
5524,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:100785,Corynactis,https://www.gbif.org/species/search?q=Corynactis&qField=SCIENTIFIC,,"[[1661377, 'San Diego'], [1657246, 'Sonoma County'], [1530102, 'case'], [234322, 'Monterey Bay']]","['shaded areas', 'areas']",3
5525,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:100785,Corynactis,https://www.gbif.org/species/search?q=Corynactis&qField=SCIENTIFIC,,"[[1652765, 'orange']]",['marine'],4
5526,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:280219,Clinocottus analis,https://www.gbif.org/species/search?q=Clinocottus analis&qField=SCIENTIFIC,,"[[1652765, 'orange']]",['marine'],4
5527,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:854086,anemone,https://www.gbif.org/species/search?q=anemone&qField=SCIENTIFIC,,"[[1652765, 'orange']]",['marine'],4
5528,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:854086,anemone,https://www.gbif.org/species/search?q=anemone&qField=SCIENTIFIC,,"[[1521157, 'index']]",[],5
5529,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:212778,Amphiprion bicinctus,https://www.gbif.org/species/search?q=Amphiprion bicinctus&qField=SCIENTIFIC,,"[[1867062, 'Strawberry'], [1652765, 'orange']]",['areas'],6
5530,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:854086,anemone,https://www.gbif.org/species/search?q=anemone&qField=SCIENTIFIC,,"[[1867062, 'Strawberry'], [1652765, 'orange']]",['areas'],6
5531,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:854086,Anemone,https://www.gbif.org/species/search?q=Anemone&qField=SCIENTIFIC,,"[[1867062, 'Strawberry'], [1652765, 'orange']]",['areas'],6
5532,hms_dr894zh9418.tei.xml,urn:lsid:marinespecies.org:taxname:283836,Corynactis californica,https://www.gbif.org/species/search?q=Corynactis californica&qField=SCIENTIFIC,,"[[1867062, 'Strawberry'], [1652765, 'orange']]",['areas'],6
5533,hms_ds974rm7007.tei.xml,urn:lsid:marinespecies.org:taxname:293729,Sarda chiliensis,https://www.gbif.org/species/search?q=Sarda chiliensis&qField=SCIENTIFIC,,"[[1703287, 'Monterey Bay Aquarium'], [1512545, 'Pacific'], [247722, 'post']]",[],1
5534,hms_ds974rm7007.tei.xml,urn:lsid:marinespecies.org:taxname:138645,tapes,https://www.gbif.org/species/search?q=tapes&qField=SCIENTIFIC,,"[[1512800, 'white']]",[],4
5535,hms_ds974rm7007.tei.xml,urn:lsid:marinespecies.org:taxname:827573,Jones,https://www.gbif.org/species/search?q=Jones&qField=SCIENTIFIC,,"[[1512800, 'white']]",[],4
5536,hms_ds974rm7007.tei.xml,urn:lsid:marinespecies.org:taxname:106968,planes,https://www.gbif.org/species/search?q=planes&qField=SCIENTIFIC,,"[[1521511, 'junction'], [1530102, 'case'], [1511906, 'image'], [1134633, 'cluster']]",[],9
5537,hms_dx206mf4287.tei.xml,urn:lsid:marinespecies.org:taxname:366786,Pagurus samuelis,https://www.gbif.org/species/search?q=Pagurus samuelis&qField=SCIENTIFIC,,"[[1521157, 'index'], [230864, 'Point Pinos'], [234322, 'Monterey Bay'], [249767, 'southern'], [1151210, 'tide'], [2411350, 'City of Pacific Grove']]",[],1
5538,hms_dx206mf4287.tei.xml,urn:lsid:marinespecies.org:taxname:106854,Pagurus,https://www.gbif.org/species/search?q=Pagurus&qField=SCIENTIFIC,,"[[1652821, 'Pacific Grove'], [230864, 'Point Pinos']]","['sea', 'marine', 'areas']",2
5539,hms_dx206mf4287.tei.xml,urn:lsid:marinespecies.org:taxname:366786,Pagurus samuelis,https://www.gbif.org/species/search?q=Pagurus samuelis&qField=SCIENTIFIC,,"[[1652821, 'Pacific Grove'], [230864, 'Point Pinos']]","['sea', 'marine', 'areas']",2
5540,hms_dp781zq1319.tei.xml,urn:lsid:marinespecies.org:taxname:603705,Ralfsia,https://www.gbif.org/species/search?q=Ralfsia&qField=SCIENTIFIC,,"[[1509862, 'aquarium'], [1670125, 'dean']]","['sea', 'sandy', 'shore']",1
